CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,ProductCategory,DiscountApplied(%),TotalAmount,Competitor Price,Seasonal Factor,Segment,Elasticity,Treatment,Avg_Uplift_Score
376998,D,9,39.49787741,2024-02-07 11:55:00,PayPal,Electronics,7.178708923,329.9619578,36.76,Medium,0,-0.20964821102558245,1,-10.966965978347154
520415,D,4,92.54308156,2023-10-13 04:43:00,PayPal,Electronics,6.695119578,345.3888463,89.91,Medium,0,-0.20964821102558245,1,-10.966965978347154
839176,C,8,81.33232344,2023-11-05 03:32:00,PayPal,Home Decor,4.323174894,622.5294788,74.43,Medium,3,-0.10773098552553337,1,-23.942406671563486
527490,D,2,71.79207497,2023-07-05 05:49:00,PayPal,Electronics,14.34709192,122.984,77.3,Medium,0,-0.20964821102558245,1,-10.966965978347154
877480,D,3,30.35196437,2024-01-20 15:02:00,Debit Card,Clothing,10.95838786,81.07763517,30.09,Medium,6,-0.22742157988984474,1,-24.268182851686856
418255,A,2,98.00183771,2023-07-03 11:24:00,Credit Card,Electronics,16.32194688,164.0120596,83.35,Medium,0,-0.20964821102558245,1,-10.966965978347154
321159,C,2,70.43954528,2024-03-26 01:39:00,PayPal,Books,8.620843169,128.7341251,70.97,Medium,4,-0.21978374554845242,1,-15.859701383760692
347725,C,1,65.70805426,2024-02-09 12:21:00,Credit Card,Books,1.781659862,64.53736023,66.82,Medium,4,-0.21978374554845242,1,-15.859701383760692
141745,C,8,34.3881177,2023-06-15 08:11:00,PayPal,Clothing,16.00907638,231.0631814,30.29,Medium,6,-0.22742157988984474,1,-24.268182851686856
472058,B,9,68.33802471,2023-07-28 12:54:00,PayPal,Books,1.676840579,604.7289448,69.69,Medium,3,-0.142377082670556,1,-13.49141294030206
194428,B,6,61.01936718,2023-05-08 05:30:00,Credit Card,Books,11.17243034,325.2121253,64.29,Medium,4,-0.21978374554845242,1,-15.859701383760692
790452,A,4,72.12841073,2023-07-30 02:23:00,Cash,Home Decor,8.385084105,264.3215313,58.63,Medium,1,-0.1958735173610127,1,-14.246726186420569
388605,C,2,65.61390824,2023-06-21 04:48:00,PayPal,Home Decor,1.345251252,129.4624726,57.32,Medium,1,-0.1958735173610127,1,-14.246726186420569
924283,D,6,31.30416219,2024-02-13 12:39:00,Debit Card,Electronics,8.773103249,171.3468943,32.04,Medium,0,-0.20964821102558245,1,-10.966965978347154
480662,A,7,52.17494063,2024-01-13 11:49:00,Cash,Clothing,1.204468445,360.8255695,53.89,Medium,6,-0.22742157988984474,1,-24.268182851686856
224942,D,9,68.17407487,2023-10-09 05:52:00,Cash,Electronics,10.56405982,548.7491234,67.16,Medium,3,-0.036446365657906356,1,-13.837756007662435
595892,B,2,11.50913052,2024-03-31 11:11:00,Debit Card,Clothing,3.675679992,22.17218342,12.76,Medium,6,-0.22742157988984474,1,-24.268182851686856
250685,B,8,63.9737015,2023-10-18 01:30:00,Credit Card,Electronics,0.66941733,508.3636037,58.97,Medium,3,-0.036446365657906356,0,-13.837756007662435
97680,C,6,74.1237182,2023-05-22 11:51:00,Credit Card,Home Decor,9.886764034,400.7716865,77.92,Medium,1,-0.1958735173610127,1,-14.246726186420569
191877,A,1,19.43653533,2023-11-18 15:01:00,PayPal,Electronics,7.689636091,17.9419365,18.11,Medium,0,-0.20964821102558245,1,-10.966965978347154
94171,B,5,30.35882369,2023-06-02 02:14:00,Debit Card,Clothing,4.833809238,144.4566803,37.52,Medium,6,-0.22742157988984474,1,-24.268182851686856
99407,B,8,25.00926059,2024-03-31 07:24:00,Credit Card,Electronics,14.80078683,170.461546,26.42,Medium,0,-0.20964821102558245,1,-10.966965978347154
170697,B,6,15.10854488,2023-10-10 12:15:00,Debit Card,Books,11.14603653,80.54724568,12.82,Medium,4,-0.21978374554845242,1,-15.859701383760692
688405,C,9,30.12388061,2023-07-06 18:07:00,PayPal,Home Decor,15.05632779,230.2949736,35.86,Medium,1,-0.1958735173610127,1,-14.246726186420569
657159,A,4,29.7618053,2024-01-03 04:24:00,Debit Card,Home Decor,14.71896408,101.5247035,24.26,Medium,1,-0.1958735173610127,1,-14.246726186420569
33510,D,1,48.71579377,2023-07-20 01:03:00,PayPal,Electronics,14.16396323,41.81570666,53.74,Medium,0,-0.20964821102558245,1,-10.966965978347154
40207,C,8,73.95261714,2023-06-07 03:15:00,Debit Card,Books,7.78639956,545.5549671,66.94,Medium,3,-0.142377082670556,1,-13.49141294030206
663307,B,9,35.08551148,2024-04-22 16:17:00,Cash,Home Decor,9.437715089,285.9681678,39.62,High,2,-0.2629230610634127,1,-12.400453703881936
875597,C,2,94.57023823,2023-12-09 10:45:00,PayPal,Clothing,15.64630628,159.5469782,91.7,High,5,-0.632871822782734,1,-45.10303738742457
326950,C,9,72.03529695,2023-09-26 07:45:00,PayPal,Home Decor,8.399957934,593.8592608,61.88,Medium,3,-0.10773098552553337,1,-23.942406671563486
146263,D,1,46.57624796,2023-11-22 01:45:00,Debit Card,Electronics,15.85290941,39.19255756,49.34,Medium,0,-0.20964821102558245,1,-10.966965978347154
435671,B,5,73.58486828,2023-09-02 08:15:00,Debit Card,Electronics,3.52147321,354.9679843,64.22,Medium,0,-0.20964821102558245,1,-10.966965978347154
280469,A,5,81.47346257,2023-11-05 09:38:00,Debit Card,Electronics,16.52829419,340.036445,73.74,Medium,0,-0.20964821102558245,1,-10.966965978347154
911254,C,7,24.46643125,2024-01-13 12:35:00,Credit Card,Clothing,4.875873723,162.9143527,21.86,Medium,6,-0.22742157988984474,1,-24.268182851686856
346022,B,3,18.04681586,2023-11-27 07:15:00,Credit Card,Clothing,5.335865326,51.25158621,17.22,Medium,6,-0.22742157988984474,1,-24.268182851686856
862917,B,2,96.23665558,2023-10-04 08:20:00,Cash,Electronics,12.73277256,167.9661222,90.1,Medium,0,-0.20964821102558245,1,-10.966965978347154
757840,D,7,80.91505485,2023-11-23 02:14:00,PayPal,Home Decor,1.919946306,555.5307047,80.64,Medium,3,-0.10773098552553337,1,-23.942406671563486
30415,B,8,12.85043344,2024-04-24 00:37:00,Cash,Books,4.847734965,97.81982787,11.69,High,2,-0.35694265080674487,1,-16.208538627422996
193490,D,6,75.5233699,2023-06-01 09:20:00,Cash,Electronics,18.95705137,367.2381952,61.33,Medium,0,-0.20964821102558245,1,-10.966965978347154
124247,A,4,44.34992007,2024-04-09 08:16:00,Debit Card,Clothing,17.08989437,147.0822623,46.72,High,2,-0.33142107161428974,1,-13.648232064169923
864356,A,3,71.94747693,2023-05-26 16:28:00,Credit Card,Books,19.49371048,173.7667322,74.74,Medium,4,-0.21978374554845242,1,-15.859701383760692
536650,B,7,49.71512384,2023-12-21 17:24:00,PayPal,Books,0.69021784,345.6038683,49.4,High,2,-0.35694265080674487,0,-16.208538627422996
776840,D,1,98.91725324,2024-04-06 20:41:00,PayPal,Electronics,12.50192741,86.55069005,99.33,High,5,-0.728344149580409,1,-22.583071910753628
897017,D,4,59.11581374,2023-08-24 15:00:00,Debit Card,Electronics,7.234762419,219.3557003,64.53,High,5,-0.728344149580409,1,-22.583071910753628
21808,D,2,79.15989791,2023-10-11 07:13:00,Credit Card,Home Decor,17.94901956,129.9029447,82.49,Medium,1,-0.1958735173610127,1,-14.246726186420569
812478,D,2,77.14100864,2024-04-15 06:30:00,Cash,Books,19.04298615,124.9021141,82.82,High,5,-0.9078650568091984,1,-16.866341989690344
519276,D,6,83.39784685,2024-04-15 20:53:00,Credit Card,Clothing,11.26283103,444.0293296,83.81,High,5,-0.632871822782734,1,-45.10303738742457
917148,D,9,40.33115712,2024-01-07 16:18:00,PayPal,Clothing,10.14464069,326.1573553,44.77,Medium,6,-0.22742157988984474,1,-24.268182851686856
298259,A,7,38.47904421,2024-04-17 10:45:00,Credit Card,Clothing,6.096125876,252.9331927,41.59,High,2,-0.33142107161428974,1,-13.648232064169923
347172,A,5,11.61820481,2024-02-21 10:51:00,Cash,Clothing,11.5283971,51.39406011,9.57,Medium,6,-0.22742157988984474,1,-24.268182851686856
132061,C,2,64.61328354,2023-10-21 04:42:00,Cash,Electronics,6.415538961,120.9359863,57.15,Medium,0,-0.20964821102558245,1,-10.966965978347154
388063,C,3,12.58583896,2023-11-25 12:45:00,Credit Card,Clothing,9.270957708,34.25703345,11.31,Medium,6,-0.22742157988984474,1,-24.268182851686856
833763,C,3,29.77209423,2024-02-10 19:14:00,Credit Card,Home Decor,15.59290535,75.38927928,30.72,Medium,1,-0.1958735173610127,1,-14.246726186420569
454887,C,1,43.59316289,2024-03-14 16:30:00,Credit Card,Clothing,8.424503279,39.92065545,48.99,Medium,6,-0.22742157988984474,1,-24.268182851686856
724580,A,8,54.47717013,2023-09-18 17:55:00,PayPal,Books,12.41631876,381.7048883,55.36,Medium,4,-0.21978374554845242,1,-15.859701383760692
877402,A,6,49.90190664,2023-08-07 13:01:00,Debit Card,Home Decor,3.998337499,287.43996,53.11,High,2,-0.2629230610634127,1,-12.400453703881936
806306,B,5,90.57261447,2024-04-07 06:30:00,PayPal,Clothing,4.203086783,433.8288444,66.46,High,5,-0.632871822782734,1,-45.10303738742457
217628,D,2,66.57762422,2023-11-16 08:40:00,PayPal,Home Decor,2.363138469,130.0086055,69.98,Medium,1,-0.1958735173610127,1,-14.246726186420569
689938,D,5,25.06172914,2023-10-25 15:43:00,Credit Card,Electronics,17.33168474,103.5905463,23.25,Medium,0,-0.20964821102558245,1,-10.966965978347154
544032,D,7,67.84105089,2023-10-25 14:49:00,Credit Card,Books,18.32435648,387.8673042,79.6,Medium,4,-0.21978374554845242,1,-15.859701383760692
188129,A,4,15.62516106,2023-09-20 16:43:00,Debit Card,Electronics,17.59685917,51.5024939,18.86,Medium,0,-0.20964821102558245,1,-10.966965978347154
279438,B,1,55.39268466,2023-12-31 12:32:00,Credit Card,Home Decor,13.11148051,48.12988361,55.71,High,2,-0.2629230610634127,1,-12.400453703881936
321423,B,5,15.57480945,2023-12-24 04:22:00,PayPal,Books,10.11479992,69.99724317,15.52,High,2,-0.35694265080674487,1,-16.208538627422996
25561,C,7,66.54078974,2023-09-19 21:29:00,Credit Card,Home Decor,11.95692478,410.0919029,68.61,Medium,1,-0.1958735173610127,1,-14.246726186420569
92713,C,8,15.87000059,2023-09-14 18:02:00,Cash,Home Decor,15.6146312,107.1356682,15.7,Medium,1,-0.1958735173610127,1,-14.246726186420569
82222,A,4,93.63894127,2023-09-30 06:00:00,Debit Card,Electronics,5.4502013,354.1417219,100.38,Medium,3,-0.036446365657906356,1,-13.837756007662435
176544,A,9,60.74488215,2023-11-03 03:41:00,PayPal,Books,12.92010116,476.0692373,59.02,Medium,4,-0.21978374554845242,1,-15.859701383760692
686047,A,8,10.23227972,2024-04-05 03:38:00,Debit Card,Clothing,3.311312635,79.14765559,9.51,High,2,-0.33142107161428974,1,-13.648232064169923
90524,A,7,50.41984065,2024-01-07 03:37:00,PayPal,Books,9.61972571,318.987132,50.9,Medium,4,-0.21978374554845242,1,-15.859701383760692
727815,C,7,35.86152745,2023-08-28 07:36:00,Credit Card,Electronics,2.609124847,244.480988,35.42,High,2,-0.4230762001181985,1,-9.83839735937767
410279,D,6,91.47428607,2024-04-26 01:31:00,Debit Card,Home Decor,10.66796979,490.2950212,94.55,High,5,-0.47414632202423357,1,-53.262669231976474
250995,C,4,78.82044814,2023-06-17 04:17:00,PayPal,Home Decor,15.89059804,265.1816302,80.97,Medium,1,-0.1958735173610127,1,-14.246726186420569
250681,D,9,30.82800385,2023-12-02 13:31:00,Debit Card,Electronics,12.67063814,242.2970913,34.85,High,2,-0.4230762001181985,1,-9.83839735937767
67245,D,6,98.00219913,2023-12-23 16:49:00,Cash,Clothing,2.651178483,572.4239155,92.36,High,5,-0.632871822782734,1,-45.10303738742457
550272,A,7,19.66426134,2024-04-08 11:31:00,Debit Card,Home Decor,7.842312441,126.8548997,18.86,High,2,-0.2629230610634127,1,-12.400453703881936
257115,B,8,42.17419196,2023-10-27 11:01:00,Debit Card,Clothing,15.55943479,284.8970085,43.28,Medium,6,-0.22742157988984474,1,-24.268182851686856
67422,C,8,51.49183349,2024-03-27 14:23:00,Debit Card,Books,18.63736293,335.1609088,43.5,Medium,4,-0.21978374554845242,1,-15.859701383760692
958468,A,4,69.11084066,2023-07-04 00:42:00,Credit Card,Electronics,18.90566653,224.1799023,56.94,Medium,0,-0.20964821102558245,1,-10.966965978347154
899910,D,1,18.46113626,2023-07-23 14:29:00,Cash,Electronics,19.92443628,14.78285893,18.58,Medium,0,-0.20964821102558245,1,-10.966965978347154
556488,A,6,40.83464606,2024-01-10 08:56:00,Cash,Electronics,15.02006891,208.2075245,39.08,Medium,0,-0.20964821102558245,1,-10.966965978347154
780707,D,1,38.08943936,2023-05-31 02:49:00,Debit Card,Home Decor,13.43646595,32.97156481,34.33,Medium,1,-0.1958735173610127,1,-14.246726186420569
837391,D,7,15.96169151,2023-11-30 03:57:00,Credit Card,Clothing,2.059460778,109.4307672,16.0,Medium,6,-0.22742157988984474,1,-24.268182851686856
182258,B,6,34.06493484,2024-02-23 17:02:00,Credit Card,Electronics,9.491883943,184.9891846,29.85,Medium,0,-0.20964821102558245,1,-10.966965978347154
33459,A,8,19.42920002,2023-08-30 12:06:00,Credit Card,Clothing,18.22628745,127.1038254,16.26,High,2,-0.33142107161428974,1,-13.648232064169923
541636,B,6,27.47552643,2024-01-16 16:11:00,Credit Card,Electronics,16.54368784,137.5803666,21.66,Medium,0,-0.20964821102558245,1,-10.966965978347154
143814,A,6,76.36875681,2023-07-14 11:49:00,Credit Card,Home Decor,19.20490752,370.2132461,73.18,Medium,1,-0.1958735173610127,1,-14.246726186420569
962567,D,2,60.22947799,2023-08-10 10:05:00,PayPal,Clothing,8.710915489,109.9658781,58.75,High,2,-0.33142107161428974,1,-13.648232064169923
565006,D,9,83.49147399,2023-10-30 13:49:00,Cash,Electronics,18.03306505,615.9186195,86.66,Medium,3,-0.036446365657906356,1,-13.837756007662435
790664,D,4,87.13367316,2023-07-19 20:40:00,Cash,Home Decor,1.319267001,343.9365895,87.73,Medium,1,-0.1958735173610127,1,-14.246726186420569
68813,A,9,40.83018932,2023-09-30 16:38:00,Debit Card,Clothing,5.223838297,348.2755763,43.89,Medium,6,-0.22742157988984474,1,-24.268182851686856
137164,D,3,30.36001935,2023-05-11 04:43:00,Credit Card,Electronics,0.713665299,90.43005127,31.35,Medium,0,-0.20964821102558245,0,-10.966965978347154
5108,B,5,18.47968991,2024-02-12 03:53:00,Cash,Clothing,9.709783878,83.42675978,17.99,Medium,6,-0.22742157988984474,1,-24.268182851686856
51501,B,3,76.33248473,2024-04-12 06:38:00,PayPal,Electronics,15.74540739,192.9408721,88.15,High,5,-0.728344149580409,1,-22.583071910753628
346384,B,4,92.01599808,2023-12-29 18:50:00,PayPal,Home Decor,16.87117632,305.9672672,91.31,High,5,-0.47414632202423357,1,-53.262669231976474
573032,B,8,51.07983927,2023-12-15 13:03:00,PayPal,Clothing,7.799037406,376.768828,57.71,High,5,-0.632871822782734,1,-45.10303738742457
834111,D,4,42.82191064,2023-05-05 11:02:00,Debit Card,Electronics,3.723876923,164.9091016,42.46,Medium,0,-0.20964821102558245,1,-10.966965978347154
400716,D,3,50.30650656,2024-04-26 12:38:00,Debit Card,Clothing,11.49584742,133.570042,46.36,High,2,-0.33142107161428974,1,-13.648232064169923
173088,B,4,26.76060135,2023-08-13 20:36:00,Cash,Electronics,14.02773887,92.0267763,27.32,High,2,-0.4230762001181985,1,-9.83839735937767
337783,D,9,82.92954664,2023-05-09 16:40:00,Cash,Electronics,16.53245078,622.9733414,100.22,Medium,3,-0.036446365657906356,1,-13.837756007662435
207115,D,3,30.15563872,2024-04-10 11:25:00,Cash,Electronics,13.29060676,78.4433141,31.15,High,2,-0.4230762001181985,1,-9.83839735937767
253323,A,5,69.35464678,2023-09-24 03:21:00,PayPal,Home Decor,5.835254381,326.5381336,83.68,Medium,1,-0.1958735173610127,1,-14.246726186420569
925524,A,9,11.45943273,2023-11-07 00:14:00,PayPal,Books,16.22586627,86.40036452,14.17,Medium,4,-0.21978374554845242,1,-15.859701383760692
38162,D,5,52.31906817,2024-04-02 11:03:00,Cash,Home Decor,11.49295774,231.5302989,49.56,High,2,-0.2629230610634127,1,-12.400453703881936
389357,A,5,37.36458932,2024-03-23 06:08:00,Cash,Clothing,8.458497714,171.0205319,30.23,Medium,6,-0.22742157988984474,1,-24.268182851686856
459041,D,9,58.02286011,2023-11-12 01:05:00,Credit Card,Electronics,12.11783116,458.9257309,55.97,Medium,0,-0.20964821102558245,1,-10.966965978347154
960637,D,6,25.0264651,2023-09-25 08:42:00,Cash,Home Decor,15.96996066,126.1784908,21.96,Medium,1,-0.1958735173610127,1,-14.246726186420569
591958,C,3,89.10201492,2024-01-23 06:39:00,Cash,Books,11.06175199,237.737313,85.15,Medium,0,0.07499759278884796,1,-22.052019604491367
591958,C,3,89.10201492,2024-01-23 06:39:00,Cash,Books,11.06175199,237.737313,85.15,Medium,4,-0.21978374554845242,1,-15.859701383760692
606713,D,2,33.44204896,2023-07-01 06:02:00,Credit Card,Electronics,9.812294992,60.32123293,35.81,Medium,0,-0.20964821102558245,1,-10.966965978347154
538421,D,9,83.74432821,2023-06-24 04:36:00,PayPal,Clothing,15.66330691,635.6447735,88.81,Medium,3,-0.20783185574238006,1,-25.0028469359639
544196,B,2,49.99714578,2024-03-04 07:00:00,Cash,Home Decor,18.98858987,81.00678565,48.66,Medium,1,-0.1958735173610127,1,-14.246726186420569
675237,A,8,56.21472693,2023-10-20 16:20:00,Debit Card,Books,16.76888069,374.3051715,65.8,Medium,4,-0.21978374554845242,1,-15.859701383760692
671347,B,5,96.96744448,2024-02-02 15:25:00,Credit Card,Electronics,0.649647604,481.687489,103.99,Medium,3,-0.036446365657906356,0,-13.837756007662435
882206,A,7,84.54490097,2023-12-05 19:38:00,Debit Card,Clothing,6.605893871,552.7196817,90.55,High,5,-0.632871822782734,1,-45.10303738742457
596316,A,6,64.00150626,2024-03-27 09:03:00,Debit Card,Clothing,8.452528697,351.5505635,54.77,Medium,6,-0.22742157988984474,1,-24.268182851686856
909014,D,9,41.39411158,2024-01-29 08:00:00,Credit Card,Electronics,7.600193157,344.2327123,44.8,Medium,0,-0.20964821102558245,1,-10.966965978347154
566148,C,7,37.46728703,2023-11-27 07:47:00,Cash,Books,7.755446825,241.9307206,33.19,Medium,4,-0.21978374554845242,1,-15.859701383760692
548207,B,9,19.3509117,2023-10-09 04:28:00,PayPal,Home Decor,15.59442071,146.9992421,20.2,Medium,1,-0.1958735173610127,1,-14.246726186420569
819186,C,5,97.41619315,2024-01-09 08:02:00,Debit Card,Home Decor,10.69275014,434.9986151,108.55,Medium,3,-0.10773098552553337,1,-23.942406671563486
154271,A,8,61.27622349,2024-04-25 08:32:00,Debit Card,Books,5.13125702,465.0558638,58.54,High,5,-0.9078650568091984,1,-16.866341989690344
691466,D,9,78.31810091,2024-03-19 06:14:00,Debit Card,Electronics,1.441765088,694.7004409,70.38,Medium,3,-0.036446365657906356,1,-13.837756007662435
915436,C,3,89.53490967,2023-07-24 00:35:00,Cash,Electronics,13.62828848,231.9985017,81.4,Medium,0,-0.20964821102558245,1,-10.966965978347154
661569,A,3,92.19259178,2023-10-23 06:28:00,Credit Card,Books,16.20960712,231.7456046,93.78,Medium,4,-0.21978374554845242,1,-15.859701383760692
71260,D,3,19.53916222,2023-11-15 05:02:00,Debit Card,Clothing,13.50228399,50.70278714,23.08,Medium,6,-0.22742157988984474,1,-24.268182851686856
398211,C,4,98.45240209,2024-04-19 19:12:00,Credit Card,Home Decor,9.859655603,354.9813373,88.1,High,5,-0.47414632202423357,1,-53.262669231976474
203561,A,7,36.65437246,2023-11-06 14:42:00,Debit Card,Electronics,2.383235376,250.4656874,37.3,Medium,0,-0.20964821102558245,1,-10.966965978347154
589907,C,1,41.91330367,2023-05-04 16:24:00,Cash,Electronics,18.36110587,34.21755761,38.29,Medium,0,-0.20964821102558245,1,-10.966965978347154
495774,A,2,76.23825446,2023-10-21 21:36:00,Cash,Clothing,19.21141665,123.1836115,65.43,Medium,6,-0.22742157988984474,1,-24.268182851686856
325429,C,5,43.77162934,2024-02-27 04:05:00,Cash,Books,6.122200923,205.4592112,47.42,Medium,4,-0.21978374554845242,1,-15.859701383760692
788726,C,2,58.77400558,2024-02-28 19:39:00,PayPal,Clothing,8.826433336,107.1727143,55.63,Medium,6,-0.22742157988984474,1,-24.268182851686856
660317,C,7,89.16815915,2023-08-30 21:32:00,PayPal,Books,8.584993994,570.5915463,101.32,High,5,-0.9078650568091984,1,-16.866341989690344
523549,A,6,62.71796785,2023-07-31 00:29:00,PayPal,Electronics,8.253827575,345.2480096,54.53,Medium,0,-0.20964821102558245,1,-10.966965978347154
709161,A,6,49.10989887,2024-03-17 03:56:00,Credit Card,Clothing,6.672261924,274.9989467,57.58,Medium,6,-0.22742157988984474,1,-24.268182851686856
226506,A,3,50.43115906,2023-07-06 06:38:00,PayPal,Electronics,6.53980611,141.3991771,54.36,Medium,0,-0.20964821102558245,1,-10.966965978347154
98743,B,1,97.58546861,2024-03-08 06:09:00,Debit Card,Books,4.21953815,93.46781254,92.21,Medium,4,-0.21978374554845242,1,-15.859701383760692
992066,C,2,27.15600654,2024-04-16 07:15:00,Credit Card,Electronics,8.763946369,49.55213739,29.57,High,2,-0.4230762001181985,1,-9.83839735937767
992066,C,2,27.15600654,2024-04-16 07:15:00,Credit Card,Electronics,8.763946369,49.55213739,29.57,High,1,0.04155076338528116,1,-22.625157494224478
107847,C,4,12.69141808,2023-08-31 17:01:00,PayPal,Clothing,15.9696218,42.65858643,13.6,High,2,-0.33142107161428974,1,-13.648232064169923
763179,A,8,48.25654533,2023-11-15 08:30:00,Cash,Books,4.981957627,366.8193975,57.25,Medium,4,-0.21978374554845242,1,-15.859701383760692
880375,A,3,40.13502623,2024-03-17 07:13:00,PayPal,Home Decor,3.416271367,116.2917145,34.67,Medium,1,-0.1958735173610127,1,-14.246726186420569
602714,A,3,62.97616031,2023-08-04 15:37:00,Credit Card,Books,10.5512185,168.9942241,59.23,High,2,-0.35694265080674487,1,-16.208538627422996
478325,D,6,56.97479062,2024-01-19 10:05:00,Debit Card,Home Decor,17.80522621,280.9818016,51.89,Medium,1,-0.1958735173610127,1,-14.246726186420569
268959,D,4,32.20978717,2023-08-27 01:06:00,Debit Card,Books,11.64442325,113.8365729,30.96,High,2,-0.35694265080674487,1,-16.208538627422996
474303,D,3,65.99052179,2023-07-31 02:20:00,Debit Card,Electronics,11.17673008,175.8448179,56.11,Medium,0,-0.20964821102558245,1,-10.966965978347154
935001,B,9,16.40971622,2023-08-27 09:43:00,Debit Card,Home Decor,1.082086277,146.0893404,14.02,High,2,-0.2629230610634127,1,-12.400453703881936
662118,B,4,81.70645597,2024-03-09 06:50:00,Debit Card,Books,5.532641549,308.7437226,82.46,Medium,4,-0.21978374554845242,1,-15.859701383760692
838555,C,5,89.24923976,2024-04-11 23:57:00,Credit Card,Home Decor,0.931588717,442.0890196,79.72,High,5,-0.47414632202423357,0,-53.262669231976474
838555,C,5,89.24923976,2024-04-11 23:57:00,Credit Card,Home Decor,0.931588717,442.0890196,79.72,High,5,-0.47414632202423357,0,-53.262669231976474
920940,B,1,31.93694826,2023-06-08 19:45:00,Cash,Clothing,11.34371467,28.31411198,31.63,Medium,6,-0.22742157988984474,1,-24.268182851686856
764013,B,2,10.51008637,2023-09-21 13:29:00,PayPal,Home Decor,16.50033007,17.55177486,10.37,Medium,1,-0.1958735173610127,1,-14.246726186420569
688255,D,3,18.20459133,2023-07-26 01:25:00,PayPal,Clothing,1.667777915,53.70293753,16.47,Medium,6,-0.22742157988984474,1,-24.268182851686856
162519,D,8,35.30466028,2023-06-22 21:52:00,Debit Card,Home Decor,19.49329314,227.3809548,39.13,Medium,1,-0.1958735173610127,1,-14.246726186420569
319472,D,6,71.12273585,2023-11-15 20:10:00,Debit Card,Home Decor,5.301121719,404.1145983,62.74,Medium,1,-0.1958735173610127,1,-14.246726186420569
142030,B,4,24.76579813,2023-06-15 02:26:00,PayPal,Clothing,1.509545898,97.56778817,26.23,Medium,6,-0.22742157988984474,1,-24.268182851686856
539528,A,1,70.70935108,2024-03-16 21:29:00,Credit Card,Electronics,2.026482496,69.27643846,63.97,Medium,0,-0.20964821102558245,1,-10.966965978347154
429735,D,2,90.43366639,2023-09-08 15:01:00,PayPal,Electronics,17.69096387,148.8701583,91.07,Medium,0,-0.20964821102558245,1,-10.966965978347154
718020,D,3,80.91191421,2024-01-30 12:42:00,Cash,Electronics,16.1529847,203.5266753,81.42,Medium,0,-0.20964821102558245,1,-10.966965978347154
403440,D,7,72.00590027,2023-11-04 10:50:00,PayPal,Home Decor,10.41969422,451.5217395,67.85,Medium,1,-0.1958735173610127,1,-14.246726186420569
670133,A,8,52.89476453,2023-07-19 04:07:00,PayPal,Home Decor,4.543664254,403.9312322,56.7,Medium,1,-0.1958735173610127,1,-14.246726186420569
916505,B,4,13.8141046,2023-05-08 22:20:00,Credit Card,Books,7.605721101,51.05376934,15.17,Medium,4,-0.21978374554845242,1,-15.859701383760692
340118,B,6,55.78277419,2023-10-14 04:39:00,Debit Card,Electronics,18.13881235,273.9866488,55.3,Medium,0,-0.20964821102558245,1,-10.966965978347154
806105,B,3,48.51076341,2023-06-02 07:19:00,Credit Card,Clothing,12.81602775,126.8808315,56.04,Medium,6,-0.22742157988984474,1,-24.268182851686856
274970,D,3,94.61873738,2023-11-01 22:52:00,Cash,Books,12.46468075,248.4744415,89.82,Medium,4,-0.21978374554845242,1,-15.859701383760692
701878,B,4,99.8952502,2024-01-17 10:17:00,Credit Card,Books,3.399857412,385.9958165,102.27,Medium,3,-0.142377082670556,1,-13.49141294030206
52764,C,1,75.69184408,2023-10-25 18:38:00,Cash,Electronics,13.32797888,65.60365109,72.12,Medium,0,-0.20964821102558245,1,-10.966965978347154
497889,C,5,60.47939077,2023-12-11 16:59:00,Credit Card,Electronics,10.84822852,269.5922413,66.41,High,5,-0.728344149580409,1,-22.583071910753628
540210,A,7,87.21714267,2023-05-22 18:18:00,Credit Card,Books,6.438854192,571.2095062,89.06,Medium,3,-0.142377082670556,1,-13.49141294030206
661956,A,4,89.52339522,2023-10-01 17:45:00,Debit Card,Electronics,17.37598891,295.87128,98.62,Medium,0,-0.20964821102558245,1,-10.966965978347154
55349,D,1,13.78521134,2023-08-03 02:18:00,Debit Card,Clothing,13.71215499,11.8949618,13.54,High,2,-0.33142107161428974,1,-13.648232064169923
48962,A,9,91.26442558,2023-09-20 00:13:00,Debit Card,Home Decor,4.489102557,784.5072473,83.2,Medium,3,-0.10773098552553337,1,-23.942406671563486
876609,C,7,83.37531717,2023-07-30 04:32:00,Debit Card,Electronics,10.75066578,520.8834083,78.26,Medium,3,-0.036446365657906356,1,-13.837756007662435
754106,B,1,21.16278321,2023-06-26 11:23:00,Cash,Books,6.992186916,19.68304185,22.7,Medium,4,-0.21978374554845242,1,-15.859701383760692
675078,B,9,29.25467241,2023-11-05 18:06:00,Cash,Clothing,16.28410479,220.4172981,26.38,Medium,6,-0.22742157988984474,1,-24.268182851686856
39668,D,6,15.21473399,2024-02-26 03:14:00,Cash,Electronics,5.130815937,86.60456397,17.48,Medium,0,-0.20964821102558245,1,-10.966965978347154
637810,A,6,36.44437881,2024-03-05 01:45:00,PayPal,Clothing,7.121290107,203.0944132,37.79,Medium,6,-0.22742157988984474,1,-24.268182851686856
868202,D,2,70.14541846,2023-08-19 19:05:00,Credit Card,Electronics,10.31267698,125.8230961,61.83,High,2,-0.4230762001181985,1,-9.83839735937767
352816,A,3,50.58235487,2023-07-11 20:24:00,Debit Card,Clothing,5.621051829,143.2172834,52.82,Medium,6,-0.22742157988984474,1,-24.268182851686856
